name,lat,lon,type,amenity,tags
Pocket Park,49.2705173,-123.10776094999999,nature,nature,{}
Pandora Park,49.282538429813414,-123.05817201657554,nature,nature,{}
Hunter Park,49.1019246827247,-122.70889032493801,nature,nature,{}
Garden City Lands,49.173723366268284,-123.1192971725243,nature,nature,{}
Ryall Park,49.18420995212887,-122.94043074113704,nature,nature,{}
Ryall Park,49.18609665716295,-122.9430822508379,nature,nature,{}
Fifth and Pine Pop-up Park (Pollinator Project),49.266840906284905,-123.1429370267375,nature,nature,{}
Mclean Park,49.269412839792345,-122.76306378920845,nature,nature,{}
Trillium Park,49.274694276093214,-123.09355093269838,nature,nature,{}
Evergreen Park,49.18324181831684,-122.86071317992452,nature,nature,{}
Kilgour Neighbourhood School Park,49.151148202507386,-123.16430925645535,nature,nature,{}
Park Lane Neighbourhood Park,49.14497621531313,-123.15407492725363,nature,nature,{}
Larry Berg Flight Path Park,49.18411959884957,-123.14903185851229,nature,nature,{}
Burkeville Neighbourhood Park,49.188664552880695,-123.14551238227993,nature,nature,{}
Blakeburn Park,49.264390501027826,-122.74088003905324,nature,nature,{}
Sumas Park,49.26554310426739,-122.96889990312103,nature,nature,{}
Broadway-Woolwich Park,49.263764215648116,-122.97156653291265,nature,nature,{}
Hinge Park,49.2711467089461,-123.11020445850545,nature,nature,{}
Forest Glen Park,49.23622427582966,-122.99504713084642,nature,nature,{}
Waterfront Park,49.311895041733834,-123.08571385403212,nature,nature,{}
Wagg Creek Park,49.3277759345585,-123.07681617479093,nature,nature,{}
Shiloh Park,49.26667301872795,-122.79529414853263,nature,nature,{}
Westminster Pier Park,49.20362325440012,-122.9047545706279,nature,nature,{}
Hastings Creek Park,49.33081376396344,-123.03060889814813,nature,nature,{}
Eastview Park,49.325112292353396,-123.04186012040608,nature,nature,{}
Great West Cannery Park,49.120947758970324,-123.16416346348504,nature,nature,{}
Eagle Mountain Hydro right of way,49.29237182963655,-122.81512369418031,nature,nature,{}
London Farm,49.114651064210015,-123.15193543432154,nature,nature,{}
Steveston Town Square Park,49.12541514186313,-123.18306673530928,nature,nature,{}
Owl Park,49.11385628306229,-122.81662750113388,nature,nature,{}
Routley Park,49.244299024566146,-122.78010693471023,nature,nature,{}
St Andrews Park,49.317563750000005,-123.06851284999999,nature,nature,{}
Woodward's Landing Park,49.11953661083126,-123.09802004230363,nature,nature,{}
Boundary Park,49.22616107580817,-122.66472551944779,nature,nature,{}
Kirkstone Park,49.330533447925724,-123.04427593396564,nature,nature,{}
MacKay Park,49.32252658682837,-123.10249869123435,nature,nature,{}
Lions Park,49.266866062107475,-122.77972006598057,nature,nature,{}
Stoney Creek Park,49.25795388281064,-122.90248958511495,nature,nature,{}
Westhill Park,49.284764517448025,-122.87948885199393,nature,nature,{}
Bayview Woods Park,49.06344000467072,-122.83863419458166,nature,nature,{}
Leigh Park,49.28780696980208,-122.75175549677593,nature,nature,{}
Mariner Park,49.26655051072689,-122.81263059730452,nature,nature,{}
Summerhill Park,49.03406204756415,-122.86103895664658,nature,nature,{}
Detention Pond,49.03157342520158,-122.85874576940174,nature,nature,{}
Brookmere Park,49.25013159129612,-122.88797682897078,nature,nature,{}
Skyline Park,49.238844676629306,-122.78511990275875,nature,nature,{}
Good Neighbour Park,49.256700229881325,-122.85365472917792,nature,nature,{}
Crane Park,49.257457505988356,-122.83782242462105,nature,nature,{}
Cottonwood Park,49.25775104858335,-122.88794508407592,nature,nature,{}
Oakdale Park,49.26521302032338,-122.892484531334,nature,nature,{}
Keets Park,49.262689550960154,-122.80193655429017,nature,nature,{}
Coutts Park,49.23289284007873,-122.79058335428252,nature,nature,{}
Rosemary Heights Park,49.065595614212555,-122.79632464990493,nature,nature,{}
Rosemary Heights Park,49.062490434893064,-122.79493846699582,nature,nature,{}
Rosemary Heights Park,49.06281830861404,-122.79722800995864,nature,nature,{}
Galette Park,49.303250824323534,-122.76994318653581,nature,nature,{}
Crestwood Park,49.26593292980181,-122.85194966703077,nature,nature,{}
Cedarwood Park,49.29781614810069,-122.8301641640348,nature,nature,{}
Albion Sports Complex,49.19036186634973,-122.56439532151789,nature,nature,{}
Maple Ridge Park,49.2410611771108,-122.57709795310865,nature,nature,{}
Belle Morse Park,49.1938874297831,-122.56391427265989,nature,nature,{}
Pitt Meadows Athletic Park,49.21012945076752,-122.68143571481625,nature,nature,{}
Alpine Park,49.357282162053764,-123.08814191072686,nature,nature,{}
Noons Creek Park,49.29178780333308,-122.82711119874178,nature,nature,{}
Mosquito Creek Park,49.35706524350385,-123.08336108419593,nature,nature,{}
Linwood Park,49.102308792816764,-122.66538906762831,nature,nature,{}
Thunderbird Park,49.26884040796641,-123.02866246056458,nature,nature,{}
Wowk Neighbourhood Park,49.142968741269705,-123.1645468797841,nature,nature,{}
Meadfeild Park,49.34381220066893,-123.26185825292013,nature,nature,{}
West Fraser Heights Park,49.196980506663685,-122.78533021614673,nature,nature,{}
Davison Park,49.28387518131348,-122.75303835355281,nature,nature,{}
Capitol Hill Reservoir Park,49.28669423800117,-122.99071144532589,nature,nature,{}
Kaymar Creek Ravine Park,49.21099507510694,-123.01716022311757,nature,nature,{}
Ailsa Park,49.27184921037039,-122.8885039192891,nature,nature,{}
Terra Nova Rural Park,49.17244851285586,-123.19609026399723,nature,nature,{}
Dudley Place,49.33390767913547,-123.09881093994031,nature,nature,{}
Loutet Park,49.32242403245789,-123.04573404057456,nature,nature,{}
Lee Slough,49.126357515420004,-123.10182444529228,nature,nature,{}
Manoah Steves Neighbourhood School Park,49.1388816904781,-123.18902633595798,nature,nature,{}
Garry Point Park,49.12576289904869,-123.19601430342655,nature,nature,{}
Sun Valley Park,49.27909445,-122.7345009,nature,nature,{}
Rowland Park,49.26057335063147,-122.77911476994376,nature,nature,{}
McAuley Park,49.25706006461178,-123.09002009364619,nature,nature,{}
Crickmay Park,49.32991744713151,-123.0715525014013,nature,nature,{}
Rodger Burnes Green,49.32863478351551,-123.07181506683592,nature,nature,{}
Rey Sargent Park,49.32854685,-123.07257175000002,nature,nature,{}
Graham Park,49.22441351396961,-122.93161229355199,nature,nature,{}
Model Airplane Park,49.12650466666667,-123.08452646666667,nature,nature,{}
Heywood Park,49.327481060509015,-123.09956494081352,nature,nature,{}
Ranch Park,49.26484293702179,-122.80606367940214,nature,nature,{}
Derek Doubleday Arboretum,49.100320573452564,-122.63674767740844,nature,nature,{}
Woodland Drive Park,49.12589317969029,-122.6710886645616,nature,nature,{}
Tecumseh Park,49.229750494458855,-123.06992481325463,nature,nature,{}
Kin Park,49.221963240298216,-122.61806229424538,nature,nature,{}
Dale Ball Passive Park,49.065479508431316,-122.64970098629024,nature,nature,{}
Chatwin Park,49.33583815054079,-123.15221011969602,nature,nature,{}
Carvolth Greenway,49.1352751584121,-122.66758381614491,nature,nature,{}
Willoughby Greenway,49.12760760373759,-122.67661662010795,nature,nature,{}
North Commons Park,49.204963959342535,-122.68070547491237,nature,nature,{}
Shinglebolt Park,49.20379765,-122.67926264999998,nature,nature,{}
Victoria Park,49.28624115329867,-122.74878126555038,nature,nature,{}
BC Hydro Plaza,49.2815502889939,-123.11266785419899,nature,nature,{}
Port Royal Park,49.19481851400718,-122.92364026187558,nature,nature,{}
Granny Smith Park,49.26109576254557,-122.78234604166369,nature,nature,{}
Benbow Park,49.345314203422184,-123.2031177357862,nature,nature,{}
Altamont Park,49.34360073445858,-123.19591250598195,nature,nature,{}
Kinnee Park,49.22665939166323,-123.00936705590212,nature,nature,{}
Lobley Park,49.22457762163213,-122.99239076473552,nature,nature,{}
Galloway Park,49.29443994807353,-122.75352671236706,nature,nature,{}
Bonson Park,49.21259716004719,-122.677293519083,nature,nature,{}
John Richardson Park,49.331705499735165,-123.17220269164784,nature,nature,{}
MacInnis Park,49.25657787120007,-123.06899766763661,nature,nature,{}
Red Boat Park,49.19302554353619,-122.92750487224383,nature,nature,{}
VLA Park,49.18012692175381,-122.96480227101769,nature,nature,{}
6th & Fir,49.266439014718046,-123.14141731807483,nature,nature,{}
Woodland Park,49.278517320004674,-123.07344383498666,nature,nature,{}
Kitsilano Beach Park,49.27454553293639,-123.15460790035212,nature,nature,{}
Spanish Banks Beach Park,49.277051036875605,-123.2191054432678,nature,nature,{}
Spanish Banks Extension,49.27849583543104,-123.23095216986061,nature,nature,{}
Birchwood Park,49.267700802586326,-122.7520702052406,nature,nature,{}
Haney-Nokai Park,49.22178004733711,-122.60759809027671,nature,nature,{}
Lower Lougheed Park,49.23948902911341,-122.886839969075,nature,nature,{}
Alouette Park,49.249832473942455,-122.8096779946612,nature,nature,{}
Blue Jay Park,49.30579195533724,-122.7823086473062,nature,nature,{}
Guilby Park,49.24332294861406,-122.88425119217602,nature,nature,{}
Burns Park,49.24228711309316,-122.87630767566458,nature,nature,{}
Ben Stevenson View Park,49.03463425111553,-122.87606301222907,nature,nature,{}
Park Site at Trinity St,49.28954768319057,-123.05945146338452,nature,nature,{}
Pleatau Park,49.282588760525556,-123.03461696118138,nature,nature,{}
Hastings Park,49.284619355510195,-123.03854475575851,nature,nature,{}
Morton Park,49.28771480846565,-123.1419968479895,nature,nature,{}
Creekside Park,49.2723882958337,-123.10303737114492,nature,nature,{}
Second Beach Picnic Area,49.29311845852163,-123.148944925563,nature,nature,{}
Morton Park,49.28726760138274,-123.14217347197389,nature,nature,{}
Lilian To Park,49.2560631347943,-123.11240888826737,nature,nature,{}
Strathcona Park,49.31866401967521,-122.94316842219443,nature,nature,{}
Seylynn Park,49.31137864576854,-123.03408189081975,nature,nature,{}
Lynnmouth Park,49.308582282771575,-123.03893142540495,nature,nature,{}
sθәqәlxenәm ts'exwts'áxwi7,49.27919201399363,-123.11871496370347,nature,nature,{}
Creekway Park,49.28839507025911,-123.03590900715334,nature,nature,{}
Hunter Park,49.339875769866914,-123.04713688941503,nature,nature,{}
Princess Park,49.340336447978885,-123.05421951939692,nature,nature,{}
Caulfeild Park,49.339084591844546,-123.25025884037773,nature,nature,{}
Park & Tilford Gardens,49.30835709235742,-123.0429072081196,nature,nature,{}
Seawalk Gardens,49.3273031665514,-123.16472309183197,nature,nature,{}
Weston Park,49.32874476598514,-123.17109853131417,nature,nature,{}
Foot of 23rd Street Park,49.331750711451896,-123.1750498262574,nature,nature,{}
Navvy Jack Point Park,49.327640374848116,-123.16807398062512,nature,nature,{}
Dundarave Park,49.33329804514701,-123.18253751659451,nature,nature,{}
Foot of 26th Street Park,49.3341965310249,-123.18566320916173,nature,nature,{}
Irwin Park,49.33616878975857,-123.17953920719373,nature,nature,{}
Memorial Park,49.32987659036034,-123.16527510766814,nature,nature,{}
Ambleside Landing,49.32675057279214,-123.15373283863931,nature,nature,{}
Albert Crescent Park,49.20796814620101,-122.9012530432859,nature,nature,{}
George H. Leaf Park,49.22802976268868,-122.91626754509565,nature,nature,{}
West-Sells Park,49.27887058750643,-123.01589271477494,nature,nature,{}
Buckingham Park,49.23188722512838,-122.95575323490435,nature,nature,{}
Bridgman Park,49.31196420090873,-123.03573339313407,nature,nature,{}
Capilano River Regional Park,49.35199734878302,-123.11424985110875,nature,nature,{}
Panorama Village Park,49.10641057077124,-122.8084526935765,nature,nature,{}
Springwood Forest Park,49.10875853069791,-122.80471533800487,nature,nature,{}
Sullivan Elementary School Park,49.111503198796406,-122.79845545357908,nature,nature,{}
Bob Rutledge Park,49.101492129100066,-122.81109642075306,nature,nature,{}
Aldergrove Athletic Park,49.05167824894695,-122.48393849735623,nature,nature,{}
Aldergrove Kinsmen Heritage Park,49.06025143548911,-122.47148533615318,nature,nature,{}
Vannetta Park,49.061271896594405,-122.48220459069552,nature,nature,{}
James Hill Park,49.083822652029305,-122.60876559472604,nature,nature,{}
Garibaldi Park,49.31318012795509,-122.9742627159738,nature,nature,{}
Indian River Park,49.319333109752776,-122.96323563072949,nature,nature,{}
Russell Park,49.31731256221377,-122.95596492533174,nature,nature,{}
Myrtle Park,49.320122808004214,-122.94903836325142,nature,nature,{}
Roche Point Park,49.30760416589458,-122.96087046322735,nature,nature,{}
Sherwood Park,49.31366495346817,-122.95533632210815,nature,nature,{}
Fairway Park,49.30558026180693,-122.95453631536043,nature,nature,{}
Arthur Rose Park,49.09635060953477,-122.60837052218845,nature,nature,{}
Langley City Park,49.092476913301546,-122.65071660086572,nature,nature,{}
Wickenden Park,49.323362401777636,-122.9413336450883,nature,nature,{}
Milner Park,49.12563274498391,-122.62260870481288,nature,nature,{}
Deep Cove Park,49.324859424148976,-122.94691057451843,nature,nature,{}
Panorama Park,49.32810346055637,-122.94971742106355,nature,nature,{}
McCartney Creek Park,49.320487535356584,-122.99393392411353,nature,nature,{}
Duffy Greenway,49.13399060261501,-122.67486074082888,nature,nature,{}
West Willoughby Park,49.13463425255885,-122.67772622404868,nature,nature,{}
Windridge Park,49.31192200349161,-122.9979789080638,nature,nature,{}
Blueridge Park,49.328966370689436,-122.99892656034929,nature,nature,{}
Byron Park,49.324495968109936,-122.99892082852332,nature,nature,{}
Canyon Creek Park,49.32994228009181,-123.00292033257188,nature,nature,{}
Canyon Creek Park,49.32243844987274,-123.00838262277172,nature,nature,{}
Eliza Kuttner Park,49.32769377051494,-123.00548243577276,nature,nature,{}
Hogan's Pools Park,49.314310587828054,-123.01053303693496,nature,nature,{}
Hogan's Pools Park,49.312247793056486,-123.01116465906198,nature,nature,{}
Trillium Park,49.31941051033383,-122.99912313164705,nature,nature,{}
Appin Park,49.325691004357864,-123.03132169535574,nature,nature,{}
Arborlynn Park,49.321277828120756,-123.03358304849715,nature,nature,{}
Beaulynn Park,49.3244813399649,-123.03303970952015,nature,nature,{}
Briarlynn Park,49.32621755133327,-123.03586379861916,nature,nature,{}
Steele Park,49.10168707791808,-122.53395451868924,nature,nature,{}
Viewlynn Park,49.331408010896105,-123.03543956633293,nature,nature,{}
Draycott-Westover Park,49.33799452226922,-123.02409674797663,nature,nature,{}
Kilmer Park,49.34684722316949,-123.02552921789302,nature,nature,{}
Pierard Park,49.3408349525844,-123.02605213405877,nature,nature,{}
Institute Park,49.33928780981154,-123.03632654222945,nature,nature,{}
Lynn Valley Park,49.34044364093545,-123.03739984519099,nature,nature,{}
Pioneer Park,49.337684439944496,-123.03753123612292,nature,nature,{}
Doran Park,49.3445911182246,-123.03051721314559,nature,nature,{}
McNair Park,49.35260562236719,-123.0301230207638,nature,nature,{}
Evelyn Park,49.348496199198806,-123.02382021662409,nature,nature,{}
Dollar Road Waterfront,49.30770184967322,-122.94891414108187,nature,nature,{}
Lowry Waterfront Park,49.30919078929731,-122.94859874688397,nature,nature,{}
Willoughby Community Park,49.14440669472216,-122.66540261170874,nature,nature,{}
Cleveland Park,49.36024333583213,-123.10301806967968,nature,nature,{}
Grousewoods Park,49.36458456578097,-123.09807394240192,nature,nature,{}
Malaspina Park,49.362371033035274,-123.09122568480676,nature,nature,{}
Sarita Park,49.36000762262446,-123.09384105796359,nature,nature,{}
Yorkson Community Park,49.15335876064313,-122.65067413619134,nature,nature,{}
James Kennedy Park,49.167001415910114,-122.63208435408812,nature,nature,{}
Walnut Grove Community Park,49.16781875632194,-122.64082768956861,nature,nature,{}
McClughan Park,49.167659494496824,-122.65280843311943,nature,nature,{}
Topham Park,49.169456964065986,-122.62544567328698,nature,nature,{}
Noel Booth Community Park,49.066596048652386,-122.66258970745372,nature,nature,{}
Sparwood Park,49.22010502257841,-123.0290261803568,nature,nature,{}
Beach Grove Park,49.035657843940456,-123.05599475300879,nature,nature,{}
Boundary Bay Regional Park,49.068745168581934,-122.97217846116689,nature,nature,{}
Imperial Village Park,49.03483968119667,-123.07479131716825,nature,nature,{}
McLean Neighbourhood Park,49.173017558388146,-122.97289523939482,nature,nature,{}
Old Schoolhouse Park,49.190808978476056,-122.93408007150605,nature,nature,{}
Devon Gardens Park Reserve,49.16457921104448,-122.9236364377225,nature,nature,{}
Dufferin Park,49.00678215775736,-122.74144302384096,nature,nature,{}
West Newton Community Park,49.10913788327337,-122.86067684689323,nature,nature,{}
Cloverdale Youth Park,49.11614388221246,-122.73394724445654,nature,nature,{}
T.E. Scott Park,49.130486676922814,-122.81052315412192,nature,nature,{}
Robert Point Rest Area,49.20870607035083,-122.72626654740783,nature,nature,{}
Hamilton Highway Park,49.18011070196474,-122.96072608945094,nature,nature,{}
Wills Brook Park,49.054868858976384,-122.78001817406198,nature,nature,{}
M.J. Norris Park,49.12178035648621,-122.8652148787659,nature,nature,{}
Woodland Park,49.16818767703195,-122.78595569282152,nature,nature,{}
Queen Elizabeth Meadows Park,49.1732386030881,-122.84995863190247,nature,nature,{}
Betty Huff Park,49.173523963021154,-122.85953584348722,nature,nature,{}
Robertson Drive Park,49.168939224023845,-122.87044232392743,nature,nature,{}
Richard Bulpitt Park,49.143739310109254,-122.63982116373869,nature,nature,{}
Highland Park,49.02784995870355,-123.07163689624628,nature,nature,{}
View Crescent Park,49.0271481732195,-123.06760549278475,nature,nature,{}
81A Avenue Park,49.1508265748562,-122.89712589048563,nature,nature,{}
Hamilton Community Park,49.176025318307815,-122.96413077579722,nature,nature,{}
Heather Dolphin Neighbourhood Park,49.14955861357475,-123.12177487488843,nature,nature,{}
Debeck Neighbourhood School Park,49.15104003660136,-123.11777657131819,nature,nature,{}
Agassiz Neighbourhood Park,49.145392891195534,-123.1070667683134,nature,nature,{}
Sandiford Tot Lot,49.13869741823909,-123.16065888470737,nature,nature,{}
Kozier Neighbourhood Park,49.136318595560724,-123.16133634362868,nature,nature,{}
Dixon Neighbourhood School Park,49.14436428085249,-123.18546132782689,nature,nature,{}
Keswick Park,49.247062646009546,-122.90042108559436,nature,nature,{}
Mann Point,49.193119662826554,-122.67557745917712,nature,nature,{}
Kroeker Park,49.234242433792815,-122.77118863060012,nature,nature,{}
Elks Park,49.258449242865325,-122.78062305574217,nature,nature,{}
McMitchell Park,49.267189755417,-122.77476806492044,nature,nature,{}
Terry Fox Park,49.26145563348194,-122.74893625399713,nature,nature,{}
Cottonwood BMX Park,49.23575053185804,-122.74071536434592,nature,nature,{}
North Bonson Park,49.2227245386571,-122.6824261592558,nature,nature,{}
Hoffman Park,49.225258137882534,-122.6914969176188,nature,nature,{}
Fairview Park,49.224245976178004,-122.65333656044233,nature,nature,{}
Tolmie Park,49.206290549035884,-122.65843966706588,nature,nature,{}
Camwood Park,49.21526018056906,-122.64336863758912,nature,nature,{}
Cook Park,49.21924915,-122.63549445000002,nature,nature,{}
Lion's Park,49.22234966141521,-122.6304601800764,nature,nature,{}
Volker Park,49.227092755710046,-122.63551143697867,nature,nature,{}
Westview Park,49.222648692539344,-122.64045632515065,nature,nature,{}
Holly Park,49.21542420000001,-122.62661405000001,nature,nature,{}
Alouette Park,49.22955972672006,-122.6105199163019,nature,nature,{}
Hampton Park,49.22914176801274,-122.62101767870739,nature,nature,{}
Brickwood Park,49.212089114671016,-122.59977344996884,nature,nature,{}
Pioneer Park,49.21763437483407,-122.5838629852032,nature,nature,{}
Rieboldt Park,49.20039116886808,-122.57561506064961,nature,nature,{}
Harry Hooge Park,49.22664980789789,-122.58324439470874,nature,nature,{}
Fletcher Park,49.22539345578032,-122.59167054664078,nature,nature,{}
Albion Park,49.189623080230206,-122.54331388125543,nature,nature,{}
Selvey Park,49.196365149629386,-122.47233255326144,nature,nature,{}
Ruskin Park,49.18032621171081,-122.44542353132908,nature,nature,{}
Webster's Corners Park,49.21967013880254,-122.5154269616361,nature,nature,{}
Cliff Park Ball Field,49.21232617577725,-122.52685896658717,nature,nature,{}
Alexander Robinson Park,49.21735181751292,-122.56308616813824,nature,nature,{}
Morgan Creek Park,49.06185757950307,-122.78858348814711,nature,nature,{}
Oliver Park,49.05203901595,-122.78077566480694,nature,nature,{}
Oak Meadows Park,49.04285749420822,-122.77181921426066,nature,nature,{}
South Meridian Park,49.02336073516619,-122.77263271284023,nature,nature,{}
Meridian Park,49.04360450229623,-122.8086292501987,nature,nature,{}
Thompson's Landing Park,49.17753436488336,-122.95639133768483,nature,nature,{}
Toronto Place Park,49.20418065490438,-122.91462935365233,nature,nature,{}
Woodlands Memorial Garden,49.21603999040146,-122.90197789264215,nature,nature,{}
Wesburnco Sports Courts,49.22927124400192,-122.90658610449123,nature,nature,{}
Chip Kerr Park,49.27455136428447,-122.846480026712,nature,nature,{}
McGill Park,49.28517847253916,-122.87553946144398,nature,nature,{}
Linden Grove Park,49.21533409716344,-122.67310045663099,nature,nature,{}
Winter Crescent Park,49.06532302260647,-122.81174025678969,nature,nature,{}
Dawes Hill Park,49.236823196544236,-122.83178961355809,nature,nature,{}
Hickey Park,49.24465922062475,-122.81844268015723,nature,nature,{}
Meadowbrook Park,49.26575834740837,-122.79302465423436,nature,nature,{}
Linden Drive Park,49.09112736730735,-123.07299874022539,nature,nature,{}
Beach Grove Mini-Park,49.025329557810224,-123.05919793985619,nature,nature,{}
Wildwood Park Reserve,49.032839749999994,-123.07274259999998,nature,nature,{}
Village Park,49.020021258781796,-123.09337964616483,nature,nature,{}
Victory Heights Park,49.23035614159918,-122.90468724584922,nature,nature,{}
Langley Fine Arts School Field,49.16797656240015,-122.58623681238754,nature,nature,{}
Peace Park,49.24181899225733,-122.75350294617061,nature,nature,{}
McMillan Park,49.13950274678776,-122.60722036541758,nature,nature,{}
Ashdown Park,49.325617705763754,-123.10761583280005,nature,nature,{}
Railway Granville Bike Park,49.16240633407674,-123.16991247428386,nature,nature,{}
Richard Bolton Park,49.279197927139734,-122.90748660317261,nature,nature,{}
Princeton Park,49.2982744124035,-122.75790476224219,nature,nature,{}
Millard Orchard Park,49.29586338735552,-122.75731544732494,nature,nature,{}
Odlin Neighbourhood Park,49.18148191384295,-123.11189619553954,nature,nature,{}
Odlinwood Neighbourhood Park,49.17955511884805,-123.1053870018558,nature,nature,{}
Kilby Park,49.1857386780162,-123.11029885567388,nature,nature,{}
Katsura Neighbourhood Park,49.1682820049831,-123.12098504951219,nature,nature,{}
Birch Neighbourhood Park,49.16822060539882,-123.11616875615259,nature,nature,{}
Alexandra Neighbourhood Park,49.18103202725235,-123.11716565601571,nature,nature,{}
Innes Corners Plaza,49.10504709449582,-122.65617618765584,nature,nature,{}
Ketcheson Neighbourhood Park,49.18945062230733,-123.12573835277347,nature,nature,{}
Marrington Neighbourhood Park,49.15009642305703,-123.14239420376882,nature,nature,{}
Taylor Park,49.206413332168154,-122.96050534940359,nature,nature,{}
Powerhouse Park,49.21606781455958,-122.96004890880248,nature,nature,{}
Edmonds Park,49.2217867616901,-122.94974014664204,nature,nature,{}
Burnaby South Memorial Park,49.21751691878289,-122.9664931175325,nature,nature,{}
Poplar Park,49.21494619404894,-122.9555101238253,nature,nature,{}
Willard Park,49.19958686104834,-122.96196691376498,nature,nature,{}
Richmond Street Neighbourhood Park,49.128079767014725,-123.19113624729006,nature,nature,{}
Rene Memorial Park,49.22068993650505,-122.96599469884383,nature,nature,{}
Lubbock's Wood Park,49.23726748553756,-122.95244536888123,nature,nature,{}
Wilton Avenue Park Site,49.23917738949831,-122.95900682861047,nature,nature,{}
Gilpin Park,49.24303477661175,-122.98265770577339,nature,nature,{}
Lang (Saba/Buswell) Park,49.16913766502113,-123.13335489477323,nature,nature,{}
Blakeburn Lagoons Park,49.264869820780895,-122.73664742124656,nature,nature,{}
Jack Loucks Court,49.31275990119788,-123.08035844383605,nature,nature,{}
Columbia St Sq Park,49.200553131529965,-122.91972734429856,nature,nature,{}
Murrayville Outdoor Activity Park,49.089920924989016,-122.609825532737,nature,nature,{}
Gage Park,49.0215285215733,-122.80310514075666,nature,nature,{}
Dr. R.J. Allan Hogg Rotary Park,49.024618645627896,-122.7935852989092,nature,nature,{}
Mitchell Island Pier,49.20329178221023,-123.098668447135,nature,nature,{}
Kerrisdale Park,49.23570774886472,-123.15347147440798,nature,nature,{}
Heron Park,49.052812855114944,-122.88028564068357,nature,nature,{}
Totem Park,49.01846176399392,-122.79670922619077,nature,nature,{}
Davey Park,49.022634781380226,-122.79033948799373,nature,nature,{}
Vidal Street Greenbelt,49.02348995044252,-122.80861528769819,nature,nature,{}
Bay Street Greenbelt,49.025390185316,-122.817757356402,nature,nature,{}
Brookswood Park,49.07498593441613,-122.67081988978681,nature,nature,{}
Emerson Park,49.01853855408725,-122.78690556736954,nature,nature,{}
No. 7 Road Pier Park,49.20231912114505,-123.0483132534778,nature,nature,{}
Trails Park,49.33908748685277,-123.26148372624232,nature,nature,{}
Terry Parr Plaza,49.017340865487824,-122.79207766642045,nature,nature,{}
Bryant Park,49.028513421844835,-122.80287128184631,nature,nature,{}
Centennial Park,49.02970805613192,-122.81607986094313,nature,nature,{}
Centennial Park,49.0307009956639,-122.8186939152596,nature,nature,{}
Ruth Johnson Park,49.02802837647792,-122.81748703015964,nature,nature,{}
Hodgson Park,49.03086690404503,-122.8048846250207,nature,nature,{}
Naheeno Park,49.2757523174634,-122.92161510225554,nature,nature,{}
Black and Whites Park,49.25623761663019,-122.88856466411937,nature,nature,{}
Goggs Park,49.028618773033934,-122.7930793973102,nature,nature,{}
Sunnyside Park,49.05002966522621,-122.79345906749295,nature,nature,{}
Bayview Park,49.02464200381483,-122.81861116523102,nature,nature,{}
Ocean Park Terrace,49.04320480102937,-122.86709101312833,nature,nature,{}
Jerry Sulina Park,49.24399595634308,-122.63746661273531,nature,nature,{}
Eastburn Park,49.22164814534621,-122.92883039539227,nature,nature,{}
Barge Park,49.028661159455474,-122.84302492459669,nature,nature,{}
Noel Booth Community Park,49.06345044274206,-122.66266946186875,nature,nature,{}
Williams Park,49.121236090502755,-122.568327047605,nature,nature,{}
Bog Park,49.179574976521714,-122.86093815059326,nature,nature,{}
A.H.P Matthew Park,49.1798504650275,-122.85523985338004,nature,nature,{}
Robson Park,49.18347489242652,-122.87203157761328,nature,nature,{}
Bear Creek Heights Park,49.16589656189861,-122.83561584120285,nature,nature,{}
Brookside Park,49.1571103444298,-122.82888050681075,nature,nature,{}
Bryan Place Park,49.16606384775994,-122.84646213995441,nature,nature,{}
Royal Heights Park,49.18077460055993,-122.90490413348606,nature,nature,{}
A.J. McLellan Park,49.11497888654134,-122.76333956908559,nature,nature,{}
Bose Forest Park,49.11600229267783,-122.76920382412531,nature,nature,{}
Brooks Crescent Park,49.11295678004311,-122.68279352124704,nature,nature,{}
Churchland Park,49.1106867534124,-122.77115942185559,nature,nature,{}
Clayton Hill Park,49.12278713468989,-122.71743578549899,nature,nature,{}
Clayton Hill Park,49.12126208394621,-122.71757775087494,nature,nature,{}
Cloverdale Heights Park,49.10917114379128,-122.75014904132934,nature,nature,{}
Guy Richardson Park,49.10618355242235,-122.75472222120595,nature,nature,{}
Hillcrest Park,49.12246405625163,-122.70754688171722,nature,nature,{}
August Drive Park,49.161495984690504,-122.79911496451365,nature,nature,{}
Bel-Air Park,49.172396568859305,-122.78560776001551,nature,nature,{}
Cedar Greens Park,49.153989998461405,-122.78624979009669,nature,nature,{}
Cottonwood Park,49.144540273878356,-122.77626391811614,nature,nature,{}
Coyote Creek Park,49.149370750657226,-122.79230640083442,nature,nature,{}
Coyote Springs Park,49.150050851355395,-122.7648737165514,nature,nature,{}
Maple Green Park,49.165099943239944,-122.8081964683173,nature,nature,{}
Maple Park,49.156524705804735,-122.80771271662927,nature,nature,{}
Morningside Park,49.15237611128568,-122.80799980351506,nature,nature,{}
Walnut Park,49.1500245291272,-122.77242255850996,nature,nature,{}
Davidson Park,49.182632429248365,-122.78787839101392,nature,nature,{}
Bell Estates Park,49.03664121582036,-122.83960748827883,nature,nature,{}
Greenridge Park,49.05813676232167,-122.77795324517086,nature,nature,{}
Morgan Heights Linear Park,49.049220790489166,-122.77477446267355,nature,nature,{}
Ocean Park Terrace,49.04168487314829,-122.8667511694354,nature,nature,{}
Semiahmoo Trail Park,49.05675407134258,-122.81710768990655,nature,nature,{}
