name,lat,lon,type,amenity,tags
Sea Fortune Restaurant,49.1620454,-123.1316764,food,food,{}
Tian Shi Fu Restaurant/Milksha,49.1691429,-123.136796,food,food,{}
Xiang Chuan Mansion,49.1692987,-123.136793,food,food,{}
Gyu-Kaku Japanese BBQ,49.1775672,-123.138318,food,food,{}
Afuri Ramen + Dumpling,49.1777196,-123.138225,food,food,{}
Origo Club,49.1754204,-123.1466124,food,food,{}
Milkcow Cafe,49.173429,-123.1473795,food,food,{}
Sing Cafe Fusion Style,49.1737186,-123.1464033,food,food,{}
JJang Korean BBQ and Social House,49.173696,-123.1473546,food,food,{}
Chengdu Xiao Chi Restaurant,49.1834675,-123.135392,food,food,{}
Barcelo's Flame Grilled Chicken,49.3059154,-123.016369,food,food,{}
Stuffies Pastries Cafe,49.305542,-123.0300905,food,food,{}
Bahar Bakery & Cafe,49.2807258,-123.118578,food,food,{}
Nonna's Cucina,49.2809833,-123.0602809,food,food,{}
Patron Tacos & Cantina,49.2786794,-123.115383,food,food,{}
The Pie Shoppe,49.2848318,-123.0660885,food,food,{}
Aleph Middle Eastern Eatery,49.2848669,-123.0659416,food,food,{}
Jess' Restaurant,49.2347035,-123.1572602,food,food,{}
Jimmy's Place,49.2472892,-122.891137,food,food,{}
YY Sushi,49.2457475,-123.066023,food,food,{}
My Chau Restaurant,49.2472767,-123.0693382,food,food,{}
J.R Taste Of Ceylon,49.249422,-123.0763136,food,food,{}
Knight Street Cafe,49.2496987,-123.0762996,food,food,{}
Pink Peppercorn Seafood House,49.2493186,-123.0736284,food,food,{}
SMK Smokery + Bar,49.0409767,-123.0876795,food,food,{}
Afghan Turkish Cuisine,49.2806426,-123.002827,food,food,{}
Ramen Gaoh,49.280825,-123.002543,food,food,{}
Take Sushi,49.2808472,-123.002014,food,food,{}
Stan's Pizza Joint,49.281146,-123.0019578,food,food,{}
Gabi & Jules Homemade Pies,49.2808149,-123.0010494,food,food,{}
Paul's Restaurant,49.2811411,-122.999343,food,food,{}
X-Site Grill & Bistro,49.2811551,-122.9991927,food,food,{}
Lulu's BBQ,49.2808607,-122.998234,food,food,{}
Sushi Bar Kilala,49.2811723,-122.995598,food,food,{}
Chez Christophe,49.2811911,-122.9965857,food,food,{}
Trish Juice,49.2882329,-123.12745,food,food,{}
Green & Oak Malaysian Restaurant,49.2809713,-123.021901,food,food,{}
Baci Ristorante,49.2809655,-123.022524,food,food,{}
Just Waffles,49.2812554,-123.027397,food,food,{}
L'Artista Italian Restaurant,49.2812281,-123.0189331,food,food,{}
Rens Cafe,49.281224,-123.0184493,food,food,{}
Butchers Block BBQ,49.2811922,-123.014615,food,food,{}
Sfinaki Greek Taverna,49.2811984,-123.0148864,food,food,{}
H&P Noodle House,49.2812046,-123.015846,food,food,{}
Chad Thai Restaurant,49.2808957,-123.0159607,food,food,{}
The Gray Olive Cafeteria,49.2809026,-123.0116693,food,food,{}
Mumbaiyaa Street Foods,49.2809073,-123.0124327,food,food,{}
Shen Sushi,49.2812097,-123.0105949,food,food,{}
Sushi UOmo,49.2809102,-123.009145,food,food,{}
So Hyang Korean Cuisine,49.2270126,-123.0909079,food,food,{}
Sabra Kosher Bakery & Restaurant,49.251337,-123.1272962,food,food,{}
Main Kabab Hut,49.2257511,-123.1011754,food,food,{}
Legend House,49.282223,-122.7986042,food,food,{}
Donair Affair,49.0407406,-123.0873875,food,food,{}
Sushi 990,49.2580227,-122.7455975,food,food,{}
Pallas Athena Greek Kousina,49.2582216,-122.7487099,food,food,{}
Sushi Bar Shyun,49.2581048,-122.748692,food,food,{}
Izba Bistro,49.2603054,-122.7577368,food,food,{}
Eggspectation,49.1855406,-123.1080009,food,food,{}
Co'm Vietnamese,49.174196,-123.143684,food,food,{}
Wasuta Pasta,49.1776673,-123.146301,food,food,{}
Tae Yang Gak,49.190484,-122.800142,food,food,{}
Guildford Sushi House,49.1900773,-122.8001185,food,food,{}
Jin Soo Sung Chan Korean Restaurant,49.1896791,-122.7992547,food,food,{}
Boiling Point,49.2482354,-123.1009,food,food,{}
Zakkushi Dining on Main,49.2491091,-123.1014789,food,food,{}
Cafe U Place,49.2519791,-123.100768,food,food,{}
Sushi Main,49.2518827,-123.1007604,food,food,{}
Tea Thyme Cafe,49.2463262,-123.101466,food,food,{}
Talavera Mexican Coffee Shop,49.2464616,-123.101492,food,food,{}
Rocky Mountain Flatbread,49.2478197,-123.1009105,food,food,{}
Sula Indian Restaurant,49.2479573,-123.100908,food,food,{}
GRUB,49.2464401,-123.100968,food,food,{}
HYDE on Main,49.2586312,-123.100878,food,food,{}
Maruhachi GAIDEN,49.2595407,-123.100726,food,food,{}
Menya Juémon,49.263494,-123.116493,food,food,{}
Italia Bella,49.263212,-123.1061632,food,food,{}
Tacofino Ocho,49.2663413,-123.1045113,food,food,{}
Mumbai Masala,49.3100817,-123.0417178,food,food,{}
The Green Leaf Aburi Sushi,49.3120589,-123.0795495,food,food,{}
Farina a Legna,49.3122227,-123.077183,food,food,{}
Burgoo Bistro,49.3106064,-123.0802697,food,food,{}
Anatoli Souvlaki,49.3106852,-123.0801966,food,food,{}
VUA Sandwiches,49.3099781,-123.08279,food,food,{}
Ga Hyang Ru,49.3190471,-123.0726675,food,food,{}
BridgeDeck Kitchen & Taps,49.3191771,-123.0726668,food,food,{}
Aidan's Coffee & Food,49.2636404,-123.1220797,food,food,{}
Dae-ji,49.2813621,-122.7959061,food,food,{}
Iktsuarpok Coffee Stand,49.2812059,-123.104529,food,food,{}
Twins Chinese Kitchen,49.2787805,-123.128286,food,food,{}
Porter's Bistro & Coffee House,49.0895295,-122.6243711,food,food,{}
Pink Elephant Cafe,49.2356584,-123.1855133,food,food,{}
Taka's Sushi,49.0235356,-122.8008706,food,food,{}
Five Corners Cafe,49.0235249,-122.8013352,food,food,{}
Tre Viet,49.2881226,-123.140291,food,food,{}
Dockside,49.2693508,-123.1308317,food,food,{}
Corner Kitchen,49.2631683,-123.1208683,food,food,{}
Momo Factory Davie,49.281185,-123.132227,food,food,{}
Moxie's Grill Bar,49.1951116,-122.8014418,food,food,{}
Kiku Sushi,49.2258004,-122.992721,food,food,{}
Mnimes Restaurant,49.2257494,-123.066213,food,food,{}
Kuan Zhai Road Restaurant,49.2317717,-123.0300412,food,food,{}
Jenjudan,49.2316878,-123.0296344,food,food,{}
Sanbo Chinese Restaurant,49.1804968,-123.1351464,food,food,{}
Lu Charcoal Grill,49.1800344,-123.1353466,food,food,{}
4 Stones Vegetarian Cuisine,49.1704984,-123.1394916,food,food,{}
Me + Crepe,49.1786407,-123.1283737,food,food,{}
Liberty Kitchen,49.0450198,-122.7785848,food,food,{}
Spice Republic Indian Restaurant & Lounge,49.0460316,-122.7823106,food,food,{}
Sammy J's Grill & Bar,49.0465479,-122.784122,food,food,{}
Noodlebox,49.0472452,-122.783983,food,food,{}
Sushi Castle,49.047517,-122.784328,food,food,{}
Menzou Ramen & Bubble Tea,49.0473527,-122.784568,food,food,{}
Woo Korean BBQ,49.0451844,-122.7774453,food,food,{}
Afghan Kitchen,49.0446042,-122.776713,food,food,{}
Wok Box,49.0431819,-122.7804231,food,food,{}
Kami Sushi,49.0421429,-122.7796177,food,food,{}
Bucky's West Coast Pizzeria,49.0450831,-122.7910447,food,food,{}
Dining Wok Shanghai Restaurant,49.0292406,-122.8000061,food,food,{}
Café 8,49.0291017,-122.8010046,food,food,{}
One Pot,49.0289373,-122.8010096,food,food,{}
Kappa Japanese Restaurant,49.0284562,-122.7994974,food,food,{}
Punje Spice Indian Restaurant,49.030607,-122.7993445,food,food,{}
Penang Szechuan Restaurant,49.0292608,-122.8006128,food,food,{}
Wushiland Boba,49.2250154,-122.999408,food,food,{}
Gusto,49.2714093,-123.1058486,food,food,{}
Masa Japanese Restaurant,49.263431,-123.1365721,food,food,{}
Myth Szechuan Cuisine,49.1713632,-123.135609,food,food,{}
Top Shanghai Cuisine Restaurant,49.1713722,-123.1350086,food,food,{}
Yanbian BBQ,49.1723518,-123.1324365,food,food,{}
Su Hang Restaurant,49.1723521,-123.133216,food,food,{}
The Original Beanery,49.2636451,-123.2393205,food,food,{}
Tasters Bakery Coffee Bar,49.1857234,-122.8000805,food,food,{}
Palmyra Mediterranean Grill,49.1845268,-122.8005461,food,food,{}
Good Earth Coffeehouse,49.2840399,-123.123561,food,food,{}
Brown's Socialhouse Semiahmoo,49.0313533,-122.8014354,food,food,{}
Primo's Mexican Grill,49.0211881,-122.8049113,food,food,{}
Heritage Asian Eatery,49.287548,-123.121038,food,food,{}
Indian Delicacy,49.2873634,-123.121674,food,food,{}
Symphonie,49.2876652,-123.121895,food,food,{}
Banh Mi Thai Hang 2,49.2519537,-123.0800898,food,food,{}
New Mandarin Seafood Restaurant,49.2431228,-123.0619725,food,food,{}
Annalena,49.2708255,-123.1467646,food,food,{}
Dylan's,49.2194146,-123.1182638,food,food,{}
Ding Tea,49.2683908,-123.043984,food,food,{}
MeetRice Noodles,49.2246246,-122.9882078,food,food,{}
Bangkok City Cafe,49.2685203,-123.1706945,food,food,{}
Nishi Restaurant,49.2685192,-123.1706435,food,food,{}
Hon's,49.2751036,-122.790977,food,food,{}
Nook,49.2722338,-123.1552291,food,food,{}
Lucky Taco,49.2710543,-123.1552371,food,food,{}
Pür & Simple,49.2621089,-123.099208,food,food,{}
Foodies on Board,49.2543136,-122.9182623,food,food,{}
Grounds for Coffee,49.2661669,-123.0694614,food,food,{}
Chang'an,49.2733583,-123.132748,food,food,{}
Bonta Italian Ristorante,49.2799857,-123.130351,food,food,{}
Shun Feng Seafood Restaurant,49.181922,-123.1359565,food,food,{}
Five,49.0213607,-122.8055126,food,food,{}
Diamond Buffet,49.1123607,-122.7297011,food,food,{}
Ashiana Tandoori,49.2492671,-123.074497,food,food,{}
Timmy Kitchen,49.124313,-123.183375,food,food,{}
Westward Ho,49.2647912,-123.2280363,food,food,{}
Snack shack,49.2631303,-123.2213367,food,food,{}
Nicli Pizzeria + Bar,49.2540725,-123.2359295,food,food,{}
Honey Salt,49.2751643,-123.112746,food,food,{}
Annora Restaurant,49.104234,-122.656332,food,food,{}
The Katsu Japanese Cutlet House,49.1042906,-122.6563311,food,food,{}
A.BENTO,49.2631179,-123.1187815,food,food,{}
Roy's Indian,49.0243805,-123.0698999,food,food,{}
Akedo Showten Ramen+Gyoza,49.1052045,-122.6623269,food,food,{}
Twins Coffee,49.1091493,-122.6500672,food,food,{}
Kiku Sushi Restaurant,49.2892662,-123.126936,food,food,{}
Dookbaeki,49.2774955,-122.791357,food,food,{}
Lucky Horse Chinese Restaurant,49.1341146,-122.8419518,food,food,{}
Madras Club House,49.1341042,-122.8415648,food,food,{}
Bharat Parmar Restaurant,49.1339496,-122.8411405,food,food,{}
Kyoto Sushi,49.1338885,-122.8442202,food,food,{}
Fab Burgers Inc.,49.1347079,-122.8430248,food,food,{}
Freshsllice Pizza,49.134369,-122.8442723,food,food,{}
The Greek Corner,49.134373,-122.8439404,food,food,{}
Sushi Mugen,49.2786686,-123.12829,food,food,{}
Pizza Knight,49.1195059,-122.6916726,food,food,{}
Baby Dhal,49.2602981,-123.0700119,food,food,{}
Ay Chihuahua,49.2598896,-123.0700872,food,food,{}
An Indian Affair,49.1155269,-122.6794791,food,food,{}
Tavern,49.2755314,-123.122013,food,food,{}
Smokehouse Sandwich Co.,49.1698043,-123.1675654,food,food,{}
Tilbury Cafe,49.139437,-123.0115501,food,food,{}
Bao Down,49.269487,-123.1072588,food,food,{}
Amato Gelato & Cafè,49.270028,-123.1031485,food,food,{}
Kingsway Deli,49.2519291,-123.080366,food,food,{}
East Van Roasters,49.282101,-123.104513,food,food,{}
L.A. Chicken,49.1829289,-123.0918387,food,food,{}
Mt. Fuji,49.0895074,-123.079018,food,food,{}
Doon Express,49.0891536,-123.079931,food,food,{}
Andrews on 8th,49.3150944,-123.066758,food,food,{}
G-Men Ramen,49.124414,-123.1846332,food,food,{}
Maguro Sushi,49.091413,-123.07892,food,food,{}
RiverHouse Restaurant & Pub,49.115801,-123.061996,food,food,{}
Primerose,49.1118014,-123.0524742,food,food,{}
Mr. Tonkatsu,49.1902586,-122.8005694,food,food,{}
Mr Pickwick's Fish & Chips,49.1764397,-122.8652651,food,food,{}
Field House Cafe,49.2568059,-123.2400509,food,food,{}
Nikko Sushi,49.0900523,-122.6044165,food,food,{}
Foodies Delight,49.2883664,-123.139947,food,food,{}
Stem Japanese Eatery,49.2149696,-122.98807,food,food,{}
Poke Time,49.2811031,-123.121914,food,food,{}
Salmon Wave,49.2668019,-123.0040541,food,food,{}
Sushi Van,49.2630215,-123.1383632,food,food,{}
Romano's Pizza,49.279484,-123.1229848,food,food,{}
Yue Restaurant,49.1786045,-123.1313737,food,food,{}
The Shellfish Shack,49.1774709,-123.1274152,food,food,{}
Tsujiri,49.1775947,-123.1220456,food,food,{}
Dumpling King,49.1773676,-123.1388626,food,food,{}
South Silk Road Restaurant,49.1700238,-123.143748,food,food,{}
Macu Tea,49.2312541,-123.005933,food,food,{}
Northern BBQ Restaurant,49.2235316,-122.982924,food,food,{}
Chef Ron Restaurant & Bar,49.2890139,-123.139401,food,food,{}
Brock House Restaurant,49.2718132,-123.1904797,food,food,{}
Lucha Libre Taqueria,49.2793936,-123.123503,food,food,{}
M Cafe,49.2781726,-122.807183,food,food,{}
V Cafe,49.2022916,-122.9125479,food,food,{}
Hyack Sushi,49.2023999,-122.9126829,food,food,{}
The Hide Out Cafe,49.2029018,-122.910832,food,food,{}
Hive Cafe,49.2026203,-122.9077938,food,food,{}
Pho Net Viet,49.2678271,-122.791133,food,food,{}
Squish Juicery,49.2661564,-122.7727844,food,food,{}
Eastern Pearl Seafood Restaurant,49.2666807,-122.7766788,food,food,{}
Rib & Chicken,49.2120324,-123.140886,food,food,{}
Neptune BBQ House,49.2119395,-123.1408297,food,food,{}
Talay Thai Restaurant,49.2107784,-123.1407049,food,food,{}
Delhi Fusion Indian Cuisine,49.2127739,-123.1402003,food,food,{}
Best Quality Sweets & Restaurant,49.2188391,-123.1015778,food,food,{}
Original Tandoori Kitchen,49.2190954,-123.102085,food,food,{}
Kakai Sushi,49.2621886,-123.070797,food,food,{}
Paramount BBQ Restaurant,49.235596,-123.03883,food,food,{}
Cibo Trattoria,49.2794177,-123.120598,food,food,{}
Coffee & Vanilla,49.2488267,-122.863287,food,food,{}
Fleetwood Sushi,49.1571141,-122.781741,food,food,{}
Italian Kitchen,49.2824839,-123.123624,food,food,{}
DK Chicken,49.1155756,-122.6820948,food,food,{}
Roundel Café,49.2812819,-123.0553203,food,food,{}
Banshan BBQ Restaurant,49.2958081,-122.8029346,food,food,{}
Polly Pokinos Gourmet Wings,49.2963606,-122.8035235,food,food,{}
Plateau Pizza,49.2964743,-122.8034783,food,food,{}
Emelle's Westside Kitchen,49.264856,-123.108608,food,food,{}
Wood N Frog Coffee Company,49.024524,-123.0664854,food,food,{}
Ladner Sushi,49.0900443,-123.0840321,food,food,{}
Pho Saigon,49.0900414,-123.0842979,food,food,{}
Diamonds Sweets,49.1340425,-122.6905,food,food,{}
Stir Coffee House,49.0903529,-123.0826484,food,food,{}
Prototype Coffee,49.2812733,-123.0853524,food,food,{}
Eggette,49.2858499,-123.127,food,food,{}
La Fleur d’Oranger Patisserie,49.2645954,-123.008068,food,food,{}
Pho d'lite,49.265746,-123.005021,food,food,{}
The Viet Noodle Guy,49.2672176,-123.005743,food,food,{}
Heytea,49.1875089,-123.131616,food,food,{}
Hanlin Tea House,49.1874965,-123.130213,food,food,{}
Chucila Restaurant,49.1869801,-123.1332226,food,food,{}
Eclettico Art & Coffee,49.2479025,-123.0899326,food,food,{}
Tasty Planet Indian Restaurant,49.2478342,-123.0903794,food,food,{}
Egg & Co.,49.2471532,-123.0904318,food,food,{}
Baoguette Vietnamese Bistro,49.2344735,-123.1561983,food,food,{}
Myst Asian Bistro,49.2343803,-123.1529755,food,food,{}
Mixxbao Taiwanese Fusion,49.2643738,-123.1367483,food,food,{}
Breakfast Table,49.2585455,-123.1385207,food,food,{}
Suika Japanese Restaurant,49.2635017,-123.1416543,food,food,{}
Z&W Shanghai Kitchen,49.2636608,-123.1535715,food,food,{}
Temaki Sushi,49.2636687,-123.1541802,food,food,{}
Green Bean Cafe,49.1925918,-123.1812832,food,food,{}
Java U,49.1923624,-123.1840097,food,food,{}
Do Chay,49.2501322,-123.076514,food,food,{}
Fufú Café,49.2633404,-123.132654,food,food,{}
Castella Cheesecake,49.2857831,-123.1269138,food,food,{}
Miantiao,49.2855856,-123.123807,food,food,{}
Prestons Restaurant + Lounge,49.28822,-123.122313,food,food,{}
Showcase Restaurant & Bar,49.2878984,-123.1202577,food,food,{}
Elisa,49.2759188,-123.121377,food,food,{}
GT II Noodle House,49.1980915,-122.9790111,food,food,{}
Papa Greek,49.198081,-122.9789295,food,food,{}
New Novelty Restaurant,49.223865,-123.0909986,food,food,{}
Cherry's Food House,49.1781894,-123.127678,food,food,{}
Henry's Kitchen,49.2769189,-122.857763,food,food,{}
Osteria Povera,49.2776673,-122.859512,food,food,{}
Grapes and Soda,49.2663469,-123.1396791,food,food,{}
Mink,49.2866225,-123.115322,food,food,{}
Bar Bravo,49.2476923,-123.08994,food,food,{}
lovelarte,49.2792111,-123.116158,food,food,{}
Saba Bistro,49.1697242,-122.578196,food,food,{}
Pho Angkor,49.2011371,-122.9170153,food,food,{}
Emilio Finatti Pizzeria,49.1075697,-122.6652207,food,food,{}
Star Lake Chinese Restaurant,49.1177765,-122.6753107,food,food,{}
Hugo's Mexican Kitchen,49.1193413,-122.6911917,food,food,{}
Deluxe Noodle House,49.1191147,-122.689348,food,food,{}
Memphis Blues Barbeque House,49.1242302,-122.7049034,food,food,{}
Wong's Chinese Seafood Restaurant,49.1052465,-122.6584091,food,food,{}
Coastal Coffee House,49.1048977,-122.6514907,food,food,{}
Brogan's Kalma Family Deli,49.105066,-122.6521419,food,food,{}
Dragon's Chop Suey House,49.1574206,-122.777201,food,food,{}
Finest Cup,49.159731,-122.7793025,food,food,{}
Pho Haven,49.0907963,-123.083564,food,food,{}
Cafe de Gourmet,49.0906592,-123.084131,food,food,{}
Localz,49.0908426,-123.085357,food,food,{}
Taverna Gorgona,49.090376,-123.0835048,food,food,{}
Yangmara,49.3148698,-123.1010855,food,food,{}
Sushi Bros,49.2791657,-123.116741,food,food,{}
Le Petit Belge,49.2789978,-123.116477,food,food,{}
Asian Jazz,49.153596,-122.890861,food,food,{}
Loula's Taverna + Bar,49.2702991,-123.069427,food,food,{}
JOS,49.2890618,-123.1220928,food,food,{}
Sehmi,49.1066722,-122.6617669,food,food,{}
Chef Hung,49.2781452,-122.9101423,food,food,{}
Quickly,49.2907247,-123.133984,food,food,{}
Matcha Cafe Maiko,49.1690117,-123.132773,food,food,{}
Houcailei Oriental Tea House,49.1786842,-123.1280785,food,food,{}
MeetRice Noodle,49.1777179,-123.1276029,food,food,{}
Sprezzatura,49.2612402,-123.0975999,food,food,{}
Como Taperia,49.264722,-123.1005731,food,food,{}
Kung Fu Tea,49.2642325,-123.1694173,food,food,{}
Great Wall Mongolian BBQ,49.2642424,-123.1703112,food,food,{}
Baroness Bubble Tea,49.2639357,-123.1679165,food,food,{}
Yi Fang Tea,49.2639588,-123.20959,food,food,{}
Storm City Coffee,49.2644035,-123.180076,food,food,{}
Simply Sushi Bar,49.2643924,-123.178298,food,food,{}
China Lanzhou Beef Noodles,49.2643496,-123.176555,food,food,{}
Colony,49.264355,-123.176937,food,food,{}
Just Another,49.2640134,-123.172947,food,food,{}
BlackBall Taiwanese Dessert,49.2329439,-123.033248,food,food,{}
InTea,49.3107611,-123.079363,food,food,{}
Mama's Diner,49.1779433,-123.121764,food,food,{}
The Momo Grill Nepali Kitchen,49.1565582,-122.778337,food,food,{}
Dae Bak Bon Ga,49.2874441,-123.128832,food,food,{}
Shiok Singaporean Cuisine,49.247031,-123.0696943,food,food,{}
Spice of Punjab,49.1187699,-122.8892974,food,food,{}
Hydra Estiatorio Mediterranean,49.2857071,-123.1161599,food,food,{}
Porto Fino Express,49.1188846,-122.8885543,food,food,{}
Green Lettuce Restaurant,49.1179332,-122.8892502,food,food,{}
Far Out Coffee Post,49.2849149,-123.0599882,food,food,{}
Pho Dundas,49.285049,-123.0621868,food,food,{}
GNJ Vegetarian Bistro,49.1363241,-122.8900259,food,food,{}
Moon Sushi,49.2473597,-123.185395,food,food,{}
Ipoh Malay Cuisine,49.2040824,-123.1353834,food,food,{}
Steve's Poké Bar,49.2778433,-122.911832,food,food,{}
Atlas Steak + Fish,49.1058814,-122.6570413,food,food,{}
Central Cafe,49.1890081,-122.8474254,food,food,{}
Sirka Gourmet Takeout,49.1336842,-122.88999,food,food,{}
Pinoy Cravings,49.2194503,-122.949967,food,food,{}
Saigon Bites,49.2202871,-122.9727201,food,food,{}
Pacific Poke,49.2631692,-123.1205957,food,food,{}
Cuppajoe Coffee Roasters,49.2670568,-123.0062791,food,food,{}
Yuki Cafe,49.2320246,-123.0261805,food,food,{}
Jane's Tea Garden,49.1547412,-123.1257835,food,food,{}
Sushi Taku-en,49.2208206,-123.066098,food,food,{}
Maizal RMF,49.2600212,-123.101385,food,food,{}
Harold's,49.171158,-123.1416095,food,food,{}
Bowen Sushi,49.3791266,-123.338625,food,food,{}
Maple Sushi,49.2203471,-122.6051271,food,food,{}
Chopstick Corner,49.0555686,-122.80074,food,food,{}
Mapo Pancake House,49.2750379,-123.1211163,food,food,{}
Spicy Ginger Kitchen,49.3162246,-122.9533502,food,food,{}
Cove Creek Gallery and Cappuccino Bar,49.3266532,-122.9509799,food,food,{}
Cafe Orso,49.3269052,-122.951494,food,food,{}
Deep Cove Pizza,49.3266797,-122.9497215,food,food,{}
Deepwater Micro Eatery,49.3266813,-122.950228,food,food,{}
Cover Neighbourhood Cafe,49.3266818,-122.9496701,food,food,{}
Austin Fish & Chips,49.2174816,-122.5924808,food,food,{}
Yaletown Brewing Company,49.2755553,-123.1208603,food,food,{}
Hariyali Express,49.2665275,-123.069488,food,food,{}
Midam Cafe,49.2643516,-123.1764671,food,food,{}
Wo Fung Noodle Express,49.1642937,-123.1353047,food,food,{}
Mango Yummy,49.1705201,-123.1326523,food,food,{}
Yang Guo Fu Malatang,49.1712741,-123.134055,food,food,{}
75 West Coast Grill,49.1704108,-123.1404738,food,food,{}
Published on Main,49.2528231,-123.1011318,food,food,{}
Smoke and Bones,49.3234681,-123.1019503,food,food,{}
Cafe Rosemary,49.2823797,-123.0742822,food,food,{}
Little India,49.0210977,-122.8045694,food,food,{}
Scallion's Bistro,49.2437583,-122.969604,food,food,{}
India chaat house,49.0218637,-122.80721,food,food,{}
Cilantro Indian Cuisine,49.0221551,-122.8081589,food,food,{}
Uli's Restaurant,49.0215128,-122.8059452,food,food,{}
Jan's On The Beach,49.0218104,-122.8069734,food,food,{}
The Surfside Grill,49.0222397,-122.8084669,food,food,{}
CCTV Chinese Restaurant,49.0215908,-122.8063027,food,food,{}
Le Vol Au Vent,49.0220295,-122.8077823,food,food,{}
Pier Point Café,49.0219917,-122.807654,food,food,{}
Shinjuku Japanese Cuisine,49.0215475,-122.8061366,food,food,{}
CHARLIE don't SURF,49.0216646,-122.8065643,food,food,{}
Whitby's Coffee House,49.0230936,-122.8113096,food,food,{}
The White Coffee & Ice Cream,49.0223383,-122.8087908,food,food,{}
Cosmos Greek Restaurant,49.0227215,-122.8100823,food,food,{}
The Wafflers,49.0224187,-122.8090472,food,food,{}
Sea Side Coffee,49.022976,-122.8109114,food,food,{}
West Beach Bar & Grill,49.022932,-122.8104937,food,food,{}
Zen Tea House,49.0232917,-122.8119879,food,food,{}
Aggarwal Sweets,49.1513954,-122.8654334,food,food,{}
Prabu Sweets,49.1303537,-122.8683502,food,food,{}
La Baia Ristorante Italiano,49.0166862,-122.7850696,food,food,{}
Verandah Cafe by the Beach,49.016249,-122.7852935,food,food,{}
Watts East Beach Cafe,49.0167111,-122.7898448,food,food,{}
Leieve Tea,49.0168093,-122.7905794,food,food,{}
Montgomery's Cottage Lunch,49.0172268,-122.7919054,food,food,{}
deluxe,49.0178151,-122.7937715,food,food,{}
Poultry in Motion,49.0176587,-122.7933284,food,food,{}
Spiritual Ingredients,49.0174963,-122.79276,food,food,{}
Zapoteca Mexican Grill & Seafood,49.0176231,-122.7932267,food,food,{}
The Reach Neighbourhood Pub & Grill,49.2205454,-122.6566132,food,food,{}
Sushi Misoya,49.2209437,-122.65772,food,food,{}
Pho Phuong Hong Vietnamese Restaurant,49.2209922,-122.6580814,food,food,{}
De Dutch Pannekoek House,49.2201878,-122.656863,food,food,{}
Halu Sushi,49.2199011,-122.6569389,food,food,{}
Maple Leaf Indian Cuisine,49.2196284,-122.646351,food,food,{}
Hello Bubble,49.2196368,-122.646693,food,food,{}
Pho Long Restaurant,49.2549573,-123.0896782,food,food,{}
Browns Social House,49.183765,-122.8022751,food,food,{}
The Dirty Apron Delicatessen,49.1957289,-123.1842244,food,food,{}
Palermo Cucina,49.3253307,-123.0720196,food,food,{}
Han Sang,49.2232913,-122.942881,food,food,{}
Balkan House Restaurant,49.222185,-122.94418,food,food,{}
Oh! Zzhu Sam Korean Restaurant,49.2219633,-122.944622,food,food,{}
Pho Edmonds,49.2219037,-122.9457969,food,food,{}
Na-Re Korean Kitchen,49.2202852,-122.9483959,food,food,{}
Bún Riêu Phương Nam,49.2201502,-122.948649,food,food,{}
Tealips Cafe,49.2194953,-122.9565062,food,food,{}
Sadra,49.3233764,-123.0725666,food,food,{}
Saray Turkish Cuisine,49.2805195,-122.965727,food,food,{}
Triple O’s,49.2586249,-123.0275436,food,food,{}
Kitsilano Beach Cafe,49.2730547,-123.157463,food,food,{}
The Stable House Bistro,49.2597361,-123.1392318,food,food,{}
Coal Harbour Cafe,49.2883311,-123.1126862,food,food,{}
GI Gelato & Coffee House,49.2721373,-123.1338039,food,food,{}
HAAN Korean BBQ,49.2758641,-122.794219,food,food,{}
Browns Crafthouse,49.2564528,-123.1009879,food,food,{}
Kwong Chow Congee & Noodle House,49.2570579,-123.1014828,food,food,{}
District Eleven,49.2493525,-123.101472,food,food,{}
Sushi Mate,49.0759909,-122.669256,food,food,{}
China Bowl Restaurant,49.0761795,-122.6706367,food,food,{}
Chef Sushi Restaurant,49.1026839,-122.6463725,food,food,{}
Dal's Poke,49.1042552,-122.6528565,food,food,{}
Shin Ka Gyuu,49.26339,-123.1370072,food,food,{}
The Cider House,49.2715608,-123.154847,food,food,{}
Sushi Yoi,49.2676495,-123.006245,food,food,{}
Genji Japanese Restaurant,49.3162577,-122.9710365,food,food,{}
Anytime Coffee,49.2042222,-122.8752585,food,food,{}
Hearthstone Pizza,49.2737945,-122.788163,food,food,{}
Afghan Chopan Restaurant,49.1475964,-122.8655122,food,food,{}
Cha Yuan,49.2740045,-123.1223976,food,food,{}
Take Five Café,49.2903172,-123.12894,food,food,{}
Ogenki,49.2462407,-123.1009792,food,food,{}
Sushi Mania,49.250637,-123.1012163,food,food,{}
Dell Lanes,49.1947506,-122.844843,food,food,{}
Pastameli,49.3511063,-123.2537745,food,food,{}
Aldergrove Indian Bistro,49.0580961,-122.46955,food,food,{}
Ingrain,49.3165961,-122.9693349,food,food,{}
Dae Ji Cutlet House,49.1569438,-122.7814272,food,food,{}
House of Chicken,49.1529031,-122.890861,food,food,{}
Kerala Kitchen,49.1737665,-122.8897746,food,food,{}
Pamir Diner Afghan Cuisine,49.1757457,-122.8906325,food,food,{}
Cafe Ciel,49.2815748,-122.7958315,food,food,{}
Krishna's Dosa Palace,49.1390181,-122.889495,food,food,{}
Bandra Cafe,49.1363109,-122.889943,food,food,{}
Gossip Corner Cafe,49.1056779,-122.6728154,food,food,{}
Nook Restaurant,49.3101566,-123.0790575,food,food,{}
